Symbol,Close,Volume Mean
DSP,12.66,432240
NCTY,13.05,106500
TISI,18.15,18280
QNTM,7.86,3187300
CGTL,5.38,601740
NN,12.51,1293660
RUM,7.69,2694940
HPAI,6.34,18680
