Symbol,Close,Volume Mean
CYN,4.88,311560
QURE,13.78,821640
FCEL,6.49,868840
LVWR,2.11,32000
ZVRA,7.94,635860
WKEY,4.68,215220
GLE,1.65,56480
GOTU,3.46,2738340
