Symbol,Close,Volume Mean
CDLX,1.935,1740600
OBIO,2.65,290720
SPIR,9.83,359060
RILY,3.02,615360
JSPR,4.52,179560
LYT,0.0178,255840
ASLE,6.09,651260
LILAK,4.56,2917340
