Symbol,Close,Volume Mean
RDW,10.17,1078140
PPTA,13.68,1079620
VERV,5.47,4776540
REPL,8.83,913360
LUNR,7.86,5363100
TISI,22.35,29560
AMWL,7.71,41560
RIGL,18.16,158000
