Symbol,Close,Volume Mean
CYN,4.64,77980
RDFN,11.19,7004060
SMR,18.2,6441820
BNTC,16.79,61240
NN,11.84,1757740
QNTM,6.75,2150420
EVTL,4.28,299860
OMER,9.1,399380
