Symbol,Close,Volume Mean
LFVN,13.37,124480
ARQ,4.82,281060
ULBI,6.12,77000
HIMX,8.62,1028660
SRTS,4.82,85360
SDA,2.77,84940
LCUT,3.41,73600
VTSI,5.49,75480
