Symbol,Close,Volume Mean
BTDR,11.35,4358440
COGT,4.72,1227700
TERN,3.025,1077820
BMR,2.88,62260
COYA,5.97,52520
BTMD,3.34,348360
MDXG,6.98,1406160
VRA,1.88,146540
