Symbol,Close,Volume Mean
CYN,4.98,83660
SMR,18.88,6533100
QURE,14.77,1324340
NCTY,12.64,71320
CVRX,12.76,184560
EDBL,2.55,22220
CORZ,9.31,15067260
LINK,6.59,14940
