Symbol,Close,Volume Mean
ASTS,44.35,16956280
BIRD,11.21,111680
ADSE,12.205,73920
INHD,1.65,576020
OMER,3.22,669300
SLDB,4.65,1475020
FNKO,4.9,1256780
SNCR,6.42,55980
