Symbol,Close,Volume Mean
LUNR,7.79,7840680
RDW,10.18,1596300
CRBP,5.99,179420
SMR,15.38,6393860
AUID,8.0,213160
RCEL,9.23,196600
RBOT,5.74,18480
WKEY,3.93,127880
