Symbol,Close,Volume Mean
LFVN,12.56,204400
NYXH,6.06,124420
ESOA,8.53,375780
HAO,1.51,67200
LCUT,3.38,147260
SRTS,4.82,71700
PPSI,2.93,62440
OABI,1.52,957100
