Symbol,Close,Volume Mean
LVWR,4.0,28848660
RDW,14.84,1838700
SBC,4.84,120040
CVRX,6.76,266340
CGTL,0.99,77900
FCEL,5.63,1131180
LUNG,3.18,474740
FIP,6.04,1241840
