Symbol,Close,Volume Mean,0.5%
RES,6.15,1226800,37724.1
LASE,1.2,1727480,10364.880000000001
NNOX,1.065,860220,4580.6714999999995
RXRX,3.29,15435660,253916.607
CMPX,2.22,4403060,48873.96600000001
BTOC,0.284,530120,752.7704
MTEN,1.08,8072280,43590.312000000005
OIS,8.85,734520,32502.510000000002
