Symbol,Close,Volume Mean
ALT,6.78,4991040
CODA,7.32,119420
RITR,5.23,327860
RXRX,5.11,29882620
TERN,4.0,846060
CSTE,2.07,116500
JOBY,8.84,25935160
IMPUY,8.37,356840
