Symbol,Close,Volume Mean,0.5%
BTDR,11.29,18521680,1045548.836
IREN,42.21,40913360,8634764.628
ABCL,12.5,7760740,485046.25
FSM,12.45,6360640,395949.84
SCZM,9.77,657500,32118.875
EXK,11.09,10926660,605883.297
ASM,7.49,4442120,166357.394
USAS,5.62,6001560,168643.836
