Symbol,Close,Volume Mean,0.5%
IDR,24.38,515920,62890.65
LASE,4.10,29812080,611147.64
DCGO,1.60,466240,3729.92
RANI,0.55,547160,1501.95
EGY,3.86,1019560,19677.51
WCT,0.21,641400,663.85
