Symbol,Close,Volume Mean
RDW,10.97,1029020
VERV,5.78,3974740
REPL,9.06,867240
LUNR,8.38,5513760
INHD,7.75,100640
SMR,16.56,5547440
SOFI,12.31,54442380
RBOT,6.65,13420
