Symbol,Close,Volume Mean
QNTM,27.13,787580
INHD,1.41,529260
CGTL,1.33,3270620
OMER,3.38,882940
SERA,2.03,236460
ALDX,3.35,739320
DOMH,5.8,634340
AEHL,2.61,144860
