Symbol,Close,Volume Mean
TISI,16.92,14220
NN,12.17,1274920
DSP,12.41,266000
NPCE,12.29,216020
SOFI,11.63,51412360
BYON,5.8,4567800
WEST,7.22,200860
RUM,7.07,2884320
