Symbol,Close,Volume Mean
LUNR,11.34,5211780
HUMA,2.53,5221840
CORZ,10.68,11525220
AIRS,4.25,724020
CADL,5.43,1035660
LUCY,2.86,362540
IBIO,0.82,400100
FCEL,5.48,1491160
