Symbol,Close,Volume Mean,0.5%
ALHC,20.98,5360380,562303.8620000001
PPTA,30.71,1064020,163380.271
KPTI,8.28,839620,34760.268
LFCR,4.94,480340,11864.398000000001
SOFI,17.05,46343760,3950805.54
IDN,8.22,404840,16638.924000000003
JMIA,7.12,1768280,62950.768
MATV,9.29,500880,23265.875999999997
