Symbol,Close,Volume Mean
HSAI,18.34,5143000
LUNR,11.63,10815160
SMR,21.64,11253400
DSP,15.62,398960
CADL,5.395,771280
FIP,5.14,1987980
FIGS,4.6,3091840
RDW,11.39,1432120
