Symbol,Close,Volume Mean
ELTX,7.83,65460
QNTM,15.45,263280
REPL,10.38,1513720
SMR,34.36,14504160
CTKB,3.44,2277620
SNCR,7.07,68980
CVRX,6.56,249540
OMER,3.77,873700
