Symbol,Close,Volume Mean,0.5%
VSTM,4.12,2545000,52427.0
PRLD,4.32,497280,10741.248000000001
UAA,6.06,7866720,238361.61599999998
NXTS,5.08,2250240,57156.096
CGTL,0.404,593880,1199.6376
GTN,3.79,2059900,39035.105
EDBL,0.218,1152260,1255.9634
REPL,10.19,2478440,126276.518
