Symbol,Close,Volume Mean
ARQ,4.54,255680
PANL,4.6,579300
ATOM,6.77,471640
COGT,4.82,1202520
VTSI,5.41,70620
ACTG,3.74,208660
BTMD,3.68,82000
SIGA,5.91,461840
