Symbol,Close,Volume Mean
QNTM,12.58,185960
BYON,6.61,2841640
HUMA,2.77,4870520
REPL,9.37,1756800
LUCY,3.5,362380
FNKO,4.23,1158040
LUNG,3.2,354380
DCTH,17.06,677840
