Symbol,Close,Volume Mean
HDSN,7.88,808060
VERB,5.67,311820
OBIO,2.89,199480
APVO,0.33,826980
HLF,7.07,1843980
EGAN,5.24,51360
QTTB,1.74,72200
SKYE,2.01,193960
