Symbol,Close,Volume Mean
CODI,6.39,1177980
BHC,6.79,2547000
GPRE,6.23,1784660
GTN,4.64,1022980
BGS,4.44,3808820
RUN,9.04,28337880
PERI,10.85,256120
SMTK,1.01,77640
