Symbol,Close,Volume Mean
QS,13.8,114843500
REPL,2.805,20254000
SANA,4.87,4418380
LAZR,3.47,6535760
ZNTL,1.43,627740
JMIA,4.77,3596060
APLT,0.475,1124180
VRNOF,0.608,488100
