Symbol,Close,Volume Mean
CYN,4.56,63060
SNCR,12.52,189880
QURE,13.7,1246040
LAZR,8.35,6051160
OMER,9.1,515340
EVTL,4.3,292820
NCTY,12.29,60960
CVRX,12.49,169540
