Symbol,Close,Volume Mean,0.5%
CORZ,18.36,13030380,1196188.8839999998
KPTI,1.86,1459420,13572.606000000002
SVCO,7.35,411760,15132.18
LTRX,6.18,1962740,60648.666
DOMH,2.53,342040,4326.806
IRD,5.22,2675800,69838.38
INV,0.88,22067200,97095.68000000001
AIRS,2.43,940480,11426.832000000002
