Symbol,Close,Volume Mean,0.5%
IREN,30.19,32019080,4833280.13
UFG,9.65,894620,43165.42
IMRX,7.05,878420,30964.31
UUUU,13.08,11515620,753121.55
MRVI,2.66,1006980,13392.83
