Symbol,Close,Volume Mean
BNTC,13.29,33100
IBIO,5.72,445220
SERA,4.22,123580
RTC,0.33,1929680
ALHC,15.42,2650080
FCEL,6.56,820880
ANNX,2.67,909760
VINC,0.819,85980
