Symbol,Close,Volume Mean
SMR,25.32,9814340
LUNR,11.46,6272780
CVRX,6.65,390180
CADL,5.42,1122700
LUCY,2.78,433960
AIRS,4.16,730820
KALA,4.09,50100
EVTL,5.44,424560
