Symbol,Close,Volume Mean
SMR,23.87,9868560
CORZ,10.78,12739700
AIRS,3.915,694320
SRI,4.92,241680
BMBL,5.69,2499720
BLZE,5.56,580300
NCTY,11.55,54240
AEHL,2.47,155760
