Symbol,Close,Volume Mean,0.5%
CNTA,24.40,914700,111593.40
SANA,3.54,2830240,50095.25
HUMA,1.73,2686420,23237.53
XPON,1.44,9091400,65458.08
DOMH,7.25,511880,18555.65
FATE,1.00,1719300,8596.50
FSLY,8.67,3025040,131135.48
