Symbol,Close,Volume Mean,0.5%
CMPS,9.52,3558920,169404.592
RUM,7.1,3024740,107378.27
REPL,3.03,4367160,66162.474
BIYA,1.19,48387820,287907.529
ALDX,1.62,830300,6725.43
EOLS,5.58,879580,24540.282000000003
CANF,3.32,5668680,94100.08799999999
VNDA,7.56,1137220,42986.916
