Symbol,Close,Volume Mean,0.5%
LQDA,29.11,2522140,367097.48
OGN,7.20,5665600,203961.60
OCUL,12.24,3566380,218262.46
VG,7.25,8701680,315435.90
ARVN,11.52,5354960,308445.70
LFST,6.44,2148180,69171.40
RAPP,27.25,338440,46112.45
GTN,4.64,1276380,29612.02
