Symbol,Close,Volume Mean
CVRX,8.29,520560
OMER,3.64,935740
VTGN,2.55,359460
GREE,1.92,307720
RZLT,5.38,704940
ICU,0.681,1880840
ACB,4.7,693200
BMBL,7.37,2187000
