Symbol,Close,Volume Mean
EVOK,4.61,313580
OMER,3.48,944780
SANA,4.45,4714260
RZLT,5.54,720080
PROP,3.88,1384260
LAZR,3.26,4569880
VTGN,2.54,313620
GREE,1.99,306100
