Symbol,Close,Volume Mean,0.5%
ALVO,5.56,856640,23814.591999999997
DAVA,6.67,1704900,56858.415
ARRY,8.19,4876340,199686.12299999996
HLF,12.57,1455600,91484.46
LZ,9.64,1806920,87093.54400000001
JSPR,1.77,1695500,15005.175000000001
GTN,4.96,882660,21889.967999999997
FBLG,0.294,1479100,2174.277
