Symbol,Close,Volume Mean,0.5%
IREN,57.82,45238200,13078363.620000001
OSS,10.66,5650020,301146.06600000005
LYSDY,10.74,537620,28870.194
DPRO,9.59,2706140,129759.41299999999
NVTS,10.91,30624900,1670588.295
SLDP,5.6,6111600,171124.80000000002
TGEN,5.09,373160,9496.922
RXRX,4.67,20233300,472447.555
