Symbol,Close,Volume Mean
MLYS,15.61,717892
ARRY,5.5,7912729
HDSN,7.8,940705
LZ,8.96,2956083
GTN,4.35,2287781
TH,6.97,435701
ASLE,6.16,592332
HLF,6.99,2488863
