Symbol,Close,Volume Mean
NN,11.87,2144520
LAZR,6.83,2899180
ALHC,16.74,3019260
EVTL,4.21,282980
TELO,4.12,175760
OMER,8.92,415820
EVGO,2.56,3217480
RCEL,9.25,215540
