Symbol,Close,Volume Mean,0.5%
AEHL,3.09,39283640,606932.238
RUM,6.73,3933580,132364.967
OMER,9.68,1603480,77608.432
FGNX,3.05,1225600,18690.4
SWIM,7.16,468280,16764.424000000003
TTEC,3.4,419480,7131.16
DIBS,5.96,397200,11836.56
ATLX,5.16,435040,11224.032
