Symbol,Close,Volume Mean,0.5%
LQDA,36.77,985744,181229.0344
QTTB,7.14,359831,12845.966699999999
BOOM,5.23,303299,7931.26885
NABL,4.8,1658358,39800.592
RILY,7.15,705724,25229.633
LFMD,3.94,930270,18326.319
BHC,5.12,1450364,37129.3184
OGN,6.05,4492254,135890.68349999998
