Symbol,Close,Volume Mean,0.5%
SREMF,12.2,309820,18899.02
INNV,9.67,469340,22692.589
FULC,3.76,5184240,97463.712
ALT,2.95,5749220,84800.995
NAGE,3.45,592880,10227.18
