Symbol,Close,Volume Mean,0.5%
LUNR,11.22,6957200,390298.92
NVTS,8.20,36140280,1480847.97
BTDR,17.61,4914340,432707.64
LASE,4.75,1616500,38391.88
OABI,1.61,752480,6057.46
WCT,0.36,552440,986.11
UUUU,16.82,25499200,2144482.72
