Symbol,Close,Volume Mean,0.5%
ZNTL,5.36,14751200,395332.16000000003
NUCL,9.52,454840,21650.384
QVCGA,2.55,306160,3903.54
ALDX,1.83,2046320,18723.828
WEST,5.11,324420,8288.931
QS,7.17,11585180,415328.703
PRLD,5.52,357480,9866.448
FNKO,3.97,599760,11905.236
