Symbol,Close,Volume Mean,0.5%
IREN,69.56,57596080,20031916.62
BTDR,20.12,9141500,919634.90
RXRX,5.89,73296080,2158569.56
COYA,7.20,314260,11313.36
NNOX,4.12,1440360,29671.42
AUTL,1.62,3854020,31217.56
ATOM,4.97,473140,11757.53
