Symbol,Close,Volume Mean,0.5%
SOGP,25.52,636380,81202.09
SMR,39.09,14853700,2903155.67
NVNO,0.91,1228520,5565.20
RLMD,1.67,408940,3414.65
LAZR,2.13,4429740,47176.73
RUM,7.65,2496280,95482.71
FIP,4.80,2140220,51365.28
CGTL,0.62,19458840,60516.99
