Symbol,Close,Volume Mean,0.5%
FSLY,20.77,7796000,809614.6
SMR,13.95,39947560,2786342.31
LTRX,7.94,2432820,96582.95400000001
IPWR,7.64,3020200,115371.64
EOSE,9.42,22013340,1036828.3140000001
SNGX,0.75,58370820,218890.575
INDI,5.1,6166740,157251.87
EDBL,0.237,1514340,1794.4928999999997
