Symbol,Close,Volume Mean
APVO,3.04,303860
SKYE,4.17,2891740
RUN,8.99,28211820
BHC,7.12,2526980
GPRE,6.53,1900960
GWH,1.7,586680
OCUL,9.46,2871400
ARVN,7.9,1868600
