Symbol,Close,Volume Mean,0.5%
BBGI,21.51,1031960,110987.29800000001
ANL,16.01,1068160,85506.20800000001
PPTA,33.9,1284580,217736.31
SMR,12.65,52297800,3307835.85
TWI,8.14,775880,31578.316000000003
AEHL,0.74,553460,2047.8020000000001
QCLS,3.79,485220,9194.919
TARA,5.44,538620,14650.464000000002
