Symbol,Close,Volume Mean
APVO,4.95,137080
ARVN,7.53,2571500
OBIO,3.31,316360
INGN,6.59,167700
SMTK,1.34,57460
SKYE,2.43,310520
LFMD,12.72,1762120
FBLG,0.956,396440
