Symbol,Close,Volume Mean
COGT,7.49,2113600
BGM,14.1,127880
LCUT,4.05,87240
ULBI,8.13,153300
DCGO,1.54,666860
CSTE,1.98,123280
BTMD,3.98,131040
ORLA,11.58,1400220
