Symbol,Close,Volume Mean
HSAI,15.36,5597800
VERV,5.73,3116540
ASTS,24.25,7511840
ENTA,5.63,185280
ALDX,2.76,1128140
SLDB,3.23,1358600
NESR,6.35,272520
CRIS,1.86,96080
