Symbol,Close,Volume Mean,0.5%
BTM,3.93,1138460,22370.74
BTBT,2.97,29304000,435164.40
NEWP,2.17,429860,4663.98
RR,3.29,32129780,527731.64
CIIT,0.84,702740,2965.56
TANH,2.05,3204760,32848.79
CXAI,0.76,809440,3083.97
LPTX,0.30,711700,1063.99
