Symbol,Close,Volume Mean,0.5%
QSG,8.84,590200,26086.84
RAYA,0.05,48334120,11358.52
STTK,1.00,777940,3889.70
EXFY,1.92,643700,6179.52
GMGI,1.29,459540,2964.03
LPTX,0.29,1207720,1757.23
