Symbol,Close,Volume Mean,0.5%
AEHL,5.69,517480,14722.306
SATL,5.74,5307940,152337.878
IMMX,11.81,1317440,77794.83200000001
SUGP,2.4,412060,4944.72
NRGV,3.65,5437560,99235.47
MODD,3.03,1207020,18286.353
BFLY,9.0,4821180,216953.1
MYO,1.68,888980,7467.432
