Symbol,Close,Volume Mean,0.5%
TDIC,0.36,339400,604.13
GANX,3.50,1085180,18990.65
OTLK,1.79,3198400,28625.68
HYPR,1.07,429860,2299.75
BYND,0.98,91561140,449565.20
ATCH,0.31,3496320,5419.30
RVSN,0.39,672060,1300.44
CGTX,1.74,848300,7380.21
