Symbol,Close,Volume Mean,0.5%
SOBR,2.14,29839320,319280.72400000005
INDP,2.91,6934780,100901.049
HIHO,1.59,1818180,14454.531
VCIG,0.529,821920,2173.9784
EQ,1.55,1386960,10748.94
CDLX,1.15,1171840,6738.08
FBIO,3.66,412780,7553.874000000001
ZOOZ,0.438,579960,1270.1124
