Symbol,Close,Volume Mean,0.5%
WULF,16.49,30286040,2497083.9979999997
CANG,2.59,1447600,18746.420000000002
MTPLF,2.005,1004100,10066.1025
DGXX,4.03,2355380,47460.907
ABOS,3.03,359660,5448.848999999999
HIVE,3.06,22591300,345646.89
TII,2.86,478680,6845.124000000001
IMPP,5.06,415260,10506.077999999998
