Symbol,Close,Volume Mean,0.5%
CIFR,18.48,29318880,2709064.512
WULF,15.76,27853220,2194833.736
RR,4.15,42431480,880453.2100000002
BTCS,3.48,1063820,18510.468
DMAC,9.35,509380,23813.515
SND,3.91,1092520,21358.766
ABSI,3.97,5616380,111485.14300000001
ABCL,3.77,2730860,51476.710999999996
